x coord,y coord,quality,x mm,y mm,x%,y%,image_name,plate
246.0,457.0,0.5625,-19.91510391493475,-28.316690832930565,-0.33575156225128133,-0.6895577945435424,2023-03-22_09-00-46_8bit.png,1
213.0,20.0,0.5625,-24.64154180763654,34.27280489769615,-0.41543524922256664,0.8345989260366772,2023-03-22_09-00-46_8bit.png,1
166.0,217.0,0.5625,-31.37313516996939,6.057402932173353,-0.5289241367271246,0.14750768128998792,2023-03-22_09-00-46_8bit.png,1
156.0,4.0,0.5625,-32.80538907684872,36.56441114870308,-0.5530707085366049,0.890403291092246,2023-03-22_09-00-46_8bit.png,1
132.0,399.0,0.5625,-36.242798453359114,-20.009618173030454,-0.611022480879358,-0.48726697121710594,2023-03-22_09-00-46_8bit.png,1
125.0,266.0,0.5625,-37.24537618817464,-0.9606412115353634,-0.6279250811459941,-0.023393186692691186,2023-03-22_09-00-46_8bit.png,1
122.0,150.0,0.5625,-37.67505236023844,15.653504108264864,-0.6351690526888383,0.38118845996018175,2023-03-22_09-00-46_8bit.png,1
101.0,60.0,0.5625,-40.682785564685034,28.54378927017883,-0.6858768534887472,0.6950880133977556,2023-03-22_09-00-46_8bit.png,1
93.0,60.0,0.5625,-41.8285886901885,28.54378927017883,-0.7051941109363314,0.6950880133977556,2023-03-22_09-00-46_8bit.png,1
92.0,482.0,0.5625,-41.97181408087643,-31.897325600128887,-0.7076087681172795,-0.7767521149428683,2023-03-22_09-00-46_8bit.png,1
70.0,138.0,0.5625,-45.12277267601095,17.372208796520056,-0.7607312260981363,0.4230417337518582,2023-03-22_09-00-46_8bit.png,1
60.0,34.0,0.5625,-46.555026582890285,32.26764942806509,-0.7848777979076167,0.7857701066130548,2023-03-22_09-00-46_8bit.png,1
14.0,342.0,0.5625,-53.143394554535206,-11.84577090381827,-0.8959520282312267,-0.2884639207066424,2023-03-22_09-00-46_8bit.png,1
753.0,89.0,0.5500000000000002,52.70016916384727,24.390252940228773,0.8884796284893749,0.5939426017345373,2023-03-22_09-00-46_8bit.png,1
741.0,206.0,0.53125,50.98146447559208,7.632882229740616,0.8595037423179984,0.18587318226569138,2023-03-22_09-00-46_8bit.png,1
723.0,457.0,0.53125,48.40340744320928,-28.316690832930565,0.8160399130609337,-0.6895577945435424,2023-03-22_09-00-46_8bit.png,1
657.0,154.0,0.53125,38.950531657805705,15.080602545513132,0.6566725391183631,0.3672373686962896,2023-03-22_09-00-46_8bit.png,1
297.0,364.0,1.0,-12.61060898985017,-14.996729498952796,-0.21260404602293131,-0.36519492265804937,2023-03-22_09-02-20_8bit.png,2
287.0,276.0,1.0,-14.0428628967295,-2.3928951184146934,-0.23675061783241172,-0.05827091485242161,2023-03-22_09-02-20_8bit.png,2
626.0,92.0,0.9999999999999996,34.510544546479785,23.960576768164973,0.5818181665089739,0.5834792832866181,2023-03-22_09-02-20_8bit.png,2
588.0,23.0,0.9999999999999996,29.06797970033833,33.843128725632354,0.49006119363294837,0.8241356075887583,2023-03-22_09-02-20_8bit.png,2
501.0,455.0,0.9999999999999996,16.607370710488162,-28.0302400515547,0.2799860188904689,-0.6825822489115962,2023-03-22_09-02-20_8bit.png,2
471.0,496.0,0.9999999999999996,12.31060898985017,-33.90248106975995,0.20754630346202765,-0.8255809343664909,2023-03-22_09-02-20_8bit.png,2
453.0,302.0,0.9999999999999996,9.732551957467376,-6.1167552763009505,0.1640824742049629,-0.14895300806772072,2023-03-22_09-02-20_8bit.png,2
451.0,314.0,0.9999999999999996,9.44610117609151,-7.835459964556147,0.15925315984306684,-0.19080628185939724,2023-03-22_09-02-20_8bit.png,2
449.0,205.0,0.9999999999999996,9.159650394715644,7.776107620428549,0.15442384548117077,0.18936095508166442,2023-03-22_09-02-20_8bit.png,2
389.0,485.0,0.9999999999999996,0.5661269534396649,-32.32700177219269,0.009544414624288374,-0.7872154333907875,2023-03-22_09-02-20_8bit.png,2
317.0,201.0,0.9999999999999996,-9.74610117609151,8.34900918318028,-0.1643109024039705,0.20331204634555658,2023-03-22_09-02-20_8bit.png,2
275.0,134.0,0.9999999999999996,-15.761567584984697,17.94511035927179,-0.2657265040037882,0.43699282501575043,2023-03-22_09-02-20_8bit.png,2
600.0,279.0,0.96875,30.786684388593528,-2.8225712904784923,0.5190370798043249,-0.06873423330034074,2023-03-22_09-02-20_8bit.png,2
353.0,242.0,0.96875,-4.5899871113259225,2.476768164975028,-0.07738324388984107,0.06031336089066184,2023-03-22_09-02-20_8bit.png,2
683.0,252.0,0.9583333333333329,42.67439181569196,1.0445142580956985,0.7194536258230121,0.025435632730931416,2023-03-22_09-02-20_8bit.png,2
602.0,312.0,0.9583333333333329,31.073135169969394,-7.549009183180281,0.5238663941662209,-0.18383073622745114,2023-03-22_09-02-20_8bit.png,2
511.0,505.0,0.9583333333333329,18.03962461736749,-35.19150958595135,0.30413259069994925,-0.8569708897102485,2023-03-22_09-02-20_8bit.png,2
324.0,256.0,0.9583333333333329,-8.743523441275979,0.47161269534396655,-0.14740830213733422,0.011484541467039245,2023-03-22_09-02-20_8bit.png,2
647.0,411.0,0.9375,37.51827775092638,-21.728322861285648,0.6325259673088828,-0.5291202450087824,2023-03-22_09-02-20_8bit.png,2
521.0,159.0,0.9375,19.471878524246822,14.364475592073466,0.3282791625094297,0.34979850461642437,2023-03-22_09-02-20_8bit.png,2
390.0,412.0,0.9375,0.7093523441275978,-21.871548251973582,0.011959071805236414,-0.5326080178247554,2023-03-22_09-02-20_8bit.png,2
7.0,252.0,0.9375,-54.14597228935074,1.0445142580956985,-0.9128546284978629,0.025435632730931416,2023-03-22_09-02-20_8bit.png,2
688.0,327.0,0.9166666666666663,43.39051876913163,-9.697390043499276,0.7315269117277524,-0.23614732846704678,2023-03-22_09-02-20_8bit.png,2
679.0,206.0,0.9166666666666663,42.10149025294023,7.632882229740616,0.70979499709922,0.18587318226569138,2023-03-22_09-02-20_8bit.png,2
658.0,299.0,0.9166666666666663,39.09375704849364,-5.687079104237151,0.6590871962993112,-0.13848968961980157,2023-03-22_09-02-20_8bit.png,2
618.0,414.0,0.9166666666666663,33.36474142097632,-22.157999033349448,0.5625009090613896,-0.5395835634567016,2023-03-22_09-02-20_8bit.png,2
599.0,34.0,0.9166666666666663,30.643458997905594,32.26764942806509,0.5166224226233768,0.7857701066130548,2023-03-22_09-02-20_8bit.png,2
471.0,52.0,0.9166666666666663,12.31060898985017,29.689592395682293,0.20754630346202765,0.7229901959255399,2023-03-22_09-02-20_8bit.png,2
391.0,161.0,0.9166666666666663,0.8525777348155309,14.0780248106976,0.014373728986184454,0.3428229589844783,2023-03-22_09-02-20_8bit.png,2
252.0,50.0,0.9166666666666663,-19.055751570807153,29.97604317705816,-0.3212636191655931,0.729965741557486,2023-03-22_09-02-20_8bit.png,2
190.0,271.0,0.90625,-27.935725793459,-1.6767681649750283,-0.47097236438437157,-0.040832050772556396,2023-03-22_09-02-20_8bit.png,2
139.0,463.0,0.90625,-35.24022071854358,-29.176043177058162,-0.5941198806127216,-0.7104844314393806,2023-03-22_09-02-20_8bit.png,2
346.0,172.0,0.875,-5.592564846141454,12.502545513130338,-0.09428584415647735,0.30445745800877483,2023-03-22_09-02-20_8bit.png,2
260.0,336.0,0.875,-17.909948445303687,-10.986418559690671,-0.3019463617180087,-0.26753728381080416,2023-03-22_09-02-20_8bit.png,2
248.0,198.0,0.875,-19.628653133558885,8.77868535524408,-0.33092224788938523,0.21377536479347573,2023-03-22_09-02-20_8bit.png,2
177.0,99.0,0.875,-29.797655872402128,22.957999033349445,-0.5023629077366961,0.5590648735748069,2023-03-22_09-02-20_8bit.png,2
720.0,264.0,0.8749999999999997,47.97373127114548,-0.6741904301594973,0.8087959415180895,-0.016417641060745097,2023-03-22_09-02-20_8bit.png,2
554.0,200.0,0.8749999999999997,24.198316416948607,8.492234573868213,0.407962849480715,0.20679981916152962,2023-03-22_09-02-20_8bit.png,2
403.0,487.0,0.8749999999999997,2.571282423070727,-32.61345255356856,0.04334961515756094,-0.7941909790227337,2023-03-22_09-02-20_8bit.png,2
327.0,410.0,0.8749999999999997,-8.31384726921218,-21.585097470597717,-0.1401643305944901,-0.5256324721928094,2023-03-22_09-02-20_8bit.png,2
306.0,248.0,0.8749999999999997,-11.321580473658774,1.6174158208474303,-0.19087213139439896,0.03938672399482358,2023-03-22_09-02-20_8bit.png,2
222.0,294.0,0.8749999999999997,-23.352513291445142,-4.970952150797487,-0.3937033345940343,-0.12105082553993637,2023-03-22_09-02-20_8bit.png,2
593.0,506.0,0.84375,29.784106653777997,-35.33473497663928,0.5021344795376885,-0.8604586625262215,2023-03-22_09-02-20_8bit.png,2
561.0,311.0,0.84375,25.20089415176414,-7.405783792492348,0.42486544974735124,-0.1803429634114781,2023-03-22_09-02-20_8bit.png,2
496.0,299.0,0.84375,15.891243757048494,-5.687079104237151,0.26791273298572865,-0.13848968961980157,2023-03-22_09-02-20_8bit.png,2
251.0,366.0,0.84375,-19.198976961495084,-15.283180280328661,-0.3236782763465411,-0.37217046828999545,2023-03-22_09-02-20_8bit.png,2
233.0,304.0,0.84375,-21.77703399387788,-6.403206057676816,-0.36714210560360583,-0.1559285536996668,2023-03-22_09-02-20_8bit.png,2
137.0,98.0,0.84375,-35.526671499919445,23.101224424037376,-0.5989491949746176,0.56255264639078,2023-03-22_09-02-20_8bit.png,2
724.0,464.0,0.833333333333333,48.54663283389721,-29.319268567746096,0.8184545702418817,-0.7139722042553537,2023-03-22_09-02-20_8bit.png,2
724.0,420.0,0.833333333333333,48.54663283389721,-23.017351377477045,0.8184545702418817,-0.5605102003525397,2023-03-22_09-02-20_8bit.png,2
721.0,6.0,0.833333333333333,48.11695666183342,36.27796036732721,0.8112105986990377,0.8834277454602998,2023-03-22_09-02-20_8bit.png,2
662.0,89.0,0.833333333333333,39.666658611245374,24.390252940228773,0.6687458250231033,0.5939426017345373,2023-03-22_09-02-20_8bit.png,2
623.0,152.0,0.833333333333333,34.080868374415985,15.367053326888998,0.5745741949661297,0.37421291432823567,2023-03-22_09-02-20_8bit.png,2
597.0,439.0,0.833333333333333,30.357008216529728,-25.73863380054777,0.5117931082614807,-0.6267778838560275,2023-03-22_09-02-20_8bit.png,2
575.0,379.0,0.833333333333333,27.206049621395202,-17.145110359271793,0.4586706502806238,-0.41751151489764504,2023-03-22_09-02-20_8bit.png,2
448.0,436.0,0.833333333333333,9.016425004027711,-25.308957628483974,0.15200918830022273,-0.6163145654081085,2023-03-22_09-02-20_8bit.png,2
319.0,24.0,0.833333333333333,-9.459650394715645,33.699903334944416,-0.15948158804207443,0.820647834772785,2023-03-22_09-02-20_8bit.png,2
296.0,151.0,0.833333333333333,-12.753834380538104,15.51027871757693,-0.21501870320387936,0.37770068714420874,2023-03-22_09-02-20_8bit.png,2
197.0,108.0,0.833333333333333,-26.933148058643468,21.668970517158048,-0.4540697641177353,0.5276749182310495,2023-03-22_09-02-20_8bit.png,2
622.0,132.0,0.8125,33.937642983728054,18.231561140647656,0.5721595377851817,0.4439683706476965,2023-03-22_09-02-20_8bit.png,2
469.0,179.0,0.8125,12.024158208474303,11.499967778314806,0.20271698910013156,0.2800430482969635,2023-03-22_09-02-20_8bit.png,2
371.0,240.0,0.8125,-2.011930078943129,2.7632189463508943,-0.03391941463277635,0.06728890652260792,2023-03-22_09-02-20_8bit.png,2
303.0,349.0,0.8125,-11.751256645722572,-12.848348638633801,-0.19811610293724308,-0.3128783304184537,2023-03-22_09-02-20_8bit.png,2
302.0,204.0,0.8125,-11.894482036410505,7.919333011116482,-0.2005307601181911,0.19284872789763746,2023-03-22_09-02-20_8bit.png,2
259.0,507.0,0.8125,-18.053173835991622,-35.47796036732721,-0.3043610188989568,-0.8639464353421945,2023-03-22_09-02-20_8bit.png,2
254.0,113.0,0.8125,-18.769300789431288,20.952843563718382,-0.316434304803697,0.5102360541511843,2023-03-22_09-02-20_8bit.png,2
221.0,208.0,0.8125,-23.495738682133076,7.346431448364751,-0.39611799177498236,0.1788976366337453,2023-03-22_09-02-20_8bit.png,2
182.0,132.0,0.8125,-29.081528918962462,18.231561140647656,-0.4902896218319559,0.4439683706476965,2023-03-22_09-02-20_8bit.png,2
177.0,412.0,0.8125,-29.797655872402128,-21.871548251973582,-0.5023629077366961,-0.5326080178247554,2023-03-22_09-02-20_8bit.png,2
143.0,305.0,0.8125,-34.66731915579185,-6.54643144836475,-0.5844612518889295,-0.15941632651563983,2023-03-22_09-02-20_8bit.png,2
26.0,416.0,0.8125,-51.424689866280005,-22.444449814725314,-0.8669761420598501,-0.5465591090886476,2023-03-22_09-02-20_8bit.png,2
762.0,302.0,0.7916666666666664,53.98919768003867,-6.1167552763009505,0.9102115431179073,-0.14895300806772072,2023-03-22_09-02-20_8bit.png,2
747.0,312.0,0.7916666666666664,51.84081681971968,-7.549009183180281,0.8739916854036868,-0.18383073622745114,2023-03-22_09-02-20_8bit.png,2
727.0,162.0,0.7916666666666664,48.976309005961014,13.934799420009668,0.8256985417847259,0.3393351861685053,2023-03-22_09-02-20_8bit.png,2
725.0,358.0,0.7916666666666664,48.68985822458515,-14.137377154825197,0.8208692274228299,-0.3442682857622111,2023-03-22_09-02-20_8bit.png,2
716.0,438.0,0.7916666666666664,47.40082970839375,-25.59540840985984,0.7991373127942974,-0.6232901110400546,2023-03-22_09-02-20_8bit.png,2
709.0,18.0,0.7916666666666664,46.39825197357822,34.55925567907202,0.7822347125276612,0.8415744716686233,2023-03-22_09-02-20_8bit.png,2
677.0,120.0,0.7916666666666664,41.81503947156437,19.95026582890285,0.704965682737324,0.485821644439373,2023-03-22_09-02-20_8bit.png,2
664.0,62.0,0.7916666666666664,39.953109392621236,28.257338488802965,0.6735751393849994,0.6881124677658095,2023-03-22_09-02-20_8bit.png,2
653.0,210.0,0.7916666666666664,38.37763009505397,7.059980666988884,0.6470139103945709,0.1719220910017992,2023-03-22_09-02-20_8bit.png,2
645.0,452.0,0.7916666666666664,37.23182696955051,-27.6005638794909,0.6276966529469866,-0.6721189304636771,2023-03-22_09-02-20_8bit.png,2
611.0,495.0,0.7916666666666664,32.36216368616079,-33.75925567907202,0.5455983087947534,-0.822093161550518,2023-03-22_09-02-20_8bit.png,2
576.0,16.0,0.7916666666666664,27.349275012083133,34.84570646044788,0.46108530746157184,0.8485500173005693,2023-03-22_09-02-20_8bit.png,2
565.0,202.0,0.7916666666666664,25.77379571451587,8.205783792492348,0.4345240784711434,0.19982427352958354,2023-03-22_09-02-20_8bit.png,2
564.0,418.0,0.7916666666666664,25.63057032382794,-22.73090059610118,0.4321094212901954,-0.5535346547205937,2023-03-22_09-02-20_8bit.png,2
451.0,352.0,0.7916666666666664,9.44610117609151,-13.2780248106976,0.15925315984306684,-0.32334164886637284,2023-03-22_09-02-20_8bit.png,2
412.0,439.0,0.7916666666666664,3.8603109392621238,-25.73863380054777,0.0650815297860933,-0.6267778838560275,2023-03-22_09-02-20_8bit.png,2
381.0,498.0,0.7916666666666664,-0.579676172063799,-34.18893185113582,-0.009772842823295946,-0.8325564799984372,2023-03-22_09-02-20_8bit.png,2
325.0,279.0,0.7916666666666664,-8.600298050588046,-2.8225712904784923,-0.1449936449563862,-0.06873423330034074,2023-03-22_09-02-20_8bit.png,2
310.0,298.0,0.7916666666666664,-10.748678910907042,-5.543853713549218,-0.1812135026706068,-0.13500191680382853,2023-03-22_09-02-20_8bit.png,2
306.0,120.0,0.7916666666666664,-11.321580473658774,19.95026582890285,-0.19087213139439896,0.485821644439373,2023-03-22_09-02-20_8bit.png,2
289.0,264.0,0.7916666666666664,-13.756412115353633,-0.6741904301594973,-0.23192130347051562,-0.016417641060745097,2023-03-22_09-02-20_8bit.png,2
684.0,309.0,0.78125,42.8176172063799,-7.119333011116481,0.7218682830039602,-0.173367417779532,2023-03-22_09-02-20_8bit.png,2
579.0,301.0,0.78125,27.778951184146933,-5.973529885613018,0.468329279004416,-0.14546523525174768,2023-03-22_09-02-20_8bit.png,2
558.0,268.0,0.78125,24.771217979700342,-1.2470919929112294,0.4176214782045072,-0.03036873232463727,2023-03-22_09-02-20_8bit.png,2
550.0,421.0,0.78125,23.625414854196876,-23.160576768164976,0.39830422075692284,-0.5639979731685127,2023-03-22_09-02-20_8bit.png,2
488.0,263.0,0.78125,14.74544063154503,-0.5309650394715644,0.24859547553814432,-0.012929868244772054,2023-03-22_09-02-20_8bit.png,2
447.0,6.0,0.78125,8.873199613339779,36.27796036732721,0.1495945311192747,0.8834277454602998,2023-03-22_09-02-20_8bit.png,2
436.0,272.0,0.78125,7.297720315772515,-1.8199935556629612,0.12303330212884625,-0.044319823588529435,2023-03-22_09-02-20_8bit.png,2
434.0,405.0,0.78125,7.011269534396649,-20.86897051715805,0.11820398776695017,-0.5081936081129441,2023-03-22_09-02-20_8bit.png,2
407.0,396.0,0.78125,3.1441839858224587,-19.579942000966653,0.0530082438813531,-0.47680365276918674,2023-03-22_09-02-20_8bit.png,2
396.0,298.0,0.78125,1.5687046882551958,-5.543853713549218,0.026447014890924655,-0.13500191680382853,2023-03-22_09-02-20_8bit.png,2
335.0,436.0,0.78125,-7.168044143708717,-25.308957628483974,-0.12084707314690579,-0.6163145654081085,2023-03-22_09-02-20_8bit.png,2
306.0,176.0,0.78125,-11.321580473658774,11.929643950378606,-0.19087213139439896,0.29050636674488267,2023-03-22_09-02-20_8bit.png,2
283.0,115.0,0.78125,-14.615764459481232,20.666392782342516,-0.24640924655620386,0.5032605085192382,2023-03-22_09-02-20_8bit.png,2
230.0,317.0,0.78125,-22.20671016594168,-8.265136136619946,-0.37438607714644995,-0.20126960030731636,2023-03-22_09-02-20_8bit.png,2
115.0,323.0,0.78125,-38.67763009505397,-9.124488480747543,-0.6520716529554745,-0.2221962372031546,2023-03-22_09-02-20_8bit.png,2
40.0,396.0,0.78125,-49.41953439664895,-19.579942000966653,-0.8331709415265776,-0.47680365276918674,2023-03-22_09-02-20_8bit.png,2
494.0,426.0,0.75,15.604792975672629,-23.876703721604642,0.26308341862383255,-0.581436837248378,2023-03-22_09-02-20_8bit.png,2
324.0,109.0,0.75,-8.743523441275979,21.525745126470113,-0.14740830213733422,0.5241871454150765,2023-03-22_09-02-20_8bit.png,2
314.0,165.0,0.75,-10.175777348155309,13.50512324794587,-0.17155487394681462,0.32887186772058613,2023-03-22_09-02-20_8bit.png,2
222.0,169.0,0.75,-23.352513291445142,12.932221685194136,-0.3937033345940343,0.314920776456694,2023-03-22_09-02-20_8bit.png,2
184.0,374.0,0.75,-28.795078137586597,-16.428983405832128,-0.4854603074700598,-0.4000726508177798,2023-03-22_09-02-20_8bit.png,2
109.0,302.0,0.75,-39.53698243918157,-6.1167552763009505,-0.6665595960411628,-0.14895300806772072,2023-03-22_09-02-20_8bit.png,2
97.0,506.0,0.75,-41.255687127436765,-35.33473497663928,-0.6955354822125392,-0.8604586625262215,2023-03-22_09-02-20_8bit.png,2
74.0,170.0,0.75,-44.54987111325922,12.788996294506203,-0.7510725973743442,0.3114330036407209,2023-03-22_09-02-20_8bit.png,2
50.0,402.0,0.75,-47.98728048976962,-20.43929434509425,-0.8090243697170971,-0.49773028966502497,2023-03-22_09-02-20_8bit.png,2
39.0,296.0,0.75,-49.56275978733688,-5.257402932173353,-0.8355855987075256,-0.12802637117188245,2023-03-22_09-02-20_8bit.png,2
764.0,151.0,0.7499999999999998,54.275648461414534,15.51027871757693,0.9150408574798033,0.37770068714420874,2023-03-22_09-02-20_8bit.png,2
752.0,420.0,0.7499999999999998,52.55694377315934,-23.017351377477045,0.8860649713084269,-0.5605102003525397,2023-03-22_09-02-20_8bit.png,2
726.0,306.0,0.7499999999999998,48.83308361527308,-6.689656839052683,0.8232838846037779,-0.16290409933161287,2023-03-22_09-02-20_8bit.png,2
718.0,215.0,0.7499999999999998,47.68728048976962,6.343853713549219,0.8039666271561936,0.154483226921934,2023-03-22_09-02-20_8bit.png,2
692.0,56.0,0.7499999999999998,43.96342033188336,29.116690832930562,0.7411855404515445,0.7090391046616478,2023-03-22_09-02-20_8bit.png,2
683.0,497.0,0.7499999999999998,42.67439181569196,-34.04570646044788,0.7194536258230121,-0.829068707182464,2023-03-22_09-02-20_8bit.png,2
678.0,167.0,0.7499999999999998,41.9582648622523,13.218672466570002,0.707380339918272,0.32189632208864005,2023-03-22_09-02-20_8bit.png,2
677.0,108.0,0.7499999999999998,41.81503947156437,21.668970517158048,0.704965682737324,0.5276749182310495,2023-03-22_09-02-20_8bit.png,2
635.0,390.0,0.7499999999999998,35.79957306267118,-18.720589656839056,0.6035500811375062,-0.45587701587334856,2023-03-22_09-02-20_8bit.png,2
617.0,348.0,0.7499999999999998,33.221516030288385,-12.705123247945869,0.5600862518804415,-0.3093905576024807,2023-03-22_09-02-20_8bit.png,2
612.0,446.0,0.7499999999999998,32.50538907684872,-26.741211535363302,0.5480129659757013,-0.6511922935678389,2023-03-22_09-02-20_8bit.png,2
605.0,13.0,0.7499999999999998,31.50281134203319,35.27538263251168,0.531110365709065,0.8590133357484885,2023-03-22_09-02-20_8bit.png,2
600.0,349.0,0.7499999999999998,30.786684388593528,-12.848348638633801,0.5190370798043249,-0.3128783304184537,2023-03-22_09-02-20_8bit.png,2
557.0,240.0,0.7499999999999998,24.627992589012408,2.7632189463508943,0.4152068210235591,0.06728890652260792,2023-03-22_09-02-20_8bit.png,2
493.0,331.0,0.7499999999999998,15.461567584984696,-10.270291606251007,0.26066876144288453,-0.25009841973093894,2023-03-22_09-02-20_8bit.png,2
470.0,412.0,0.7499999999999998,12.167383599162237,-21.871548251973582,0.20513164628107963,-0.5326080178247554,2023-03-22_09-02-20_8bit.png,2
441.0,30.0,0.7499999999999998,8.01384726921218,32.84055099081682,0.13510658803358644,0.799721197876947,2023-03-22_09-02-20_8bit.png,2
382.0,252.0,0.7499999999999998,-0.436450781375866,1.0445142580956985,-0.0073581856423479055,0.025435632730931416,2023-03-22_09-02-20_8bit.png,2
363.0,79.0,0.7499999999999998,-3.1577332044465924,25.822506847108105,-0.05323667208036066,0.6288203298942678,2023-03-22_09-02-20_8bit.png,2
271.0,105.0,0.7499999999999998,-16.334469147736424,22.098646689221844,-0.2753851327275803,0.5381382366789687,2023-03-22_09-02-20_8bit.png,2
268.0,158.0,0.7499999999999998,-16.764145319800225,14.5077009827614,-0.2826291042704244,0.35328627743239743,2023-03-22_09-02-20_8bit.png,2
178.0,25.0,0.7499999999999998,-29.654430481714193,33.556677944256485,-0.49994825055574804,0.817160061956812,2023-03-22_09-02-20_8bit.png,2
113.0,136.0,0.7499999999999998,-38.96408087642984,17.658659577895925,-0.6569009673173707,0.43001727938380435,2023-03-22_09-02-20_8bit.png,2
12.0,104.0,0.7499999999999998,-53.42984533591107,22.24187207990978,-0.9007813425931227,0.5416260094949417,2023-03-22_09-02-20_8bit.png,2
749.0,130.0,0.7083333333333331,52.12726760109554,18.518011922023522,0.8788209997655828,0.4509439162796426,2023-03-22_09-02-20_8bit.png,2
739.0,360.0,0.7083333333333331,50.695013694216215,-14.423827936201064,0.8546744279561025,-0.3512438313941572,2023-03-22_09-02-20_8bit.png,2
695.0,462.0,0.7083333333333331,44.39309650394716,-29.03281778637023,0.7484295119943887,-0.7069966586234075,2023-03-22_09-02-20_8bit.png,2
488.0,224.0,0.7083333333333331,14.74544063154503,5.054825197357823,0.24859547553814432,0.12309327157817662,2023-03-22_09-02-20_8bit.png,2
421.0,421.0,0.7083333333333331,5.149339455453521,-23.160576768164976,0.08681344441462566,-0.5639979731685127,2023-03-22_09-02-20_8bit.png,2
420.0,18.0,0.7083333333333331,5.006114064765587,34.55925567907202,0.08439878723367761,0.8415744716686233,2023-03-22_09-02-20_8bit.png,2
410.0,464.0,0.7083333333333331,3.5738601578862577,-29.319268567746096,0.06025221542419722,-0.7139722042553537,2023-03-22_09-02-20_8bit.png,2
371.0,447.0,0.7083333333333331,-2.011930078943129,-26.884436926051237,-0.03391941463277635,-0.6546800663838119,2023-03-22_09-02-20_8bit.png,2
287.0,309.0,0.7083333333333331,-14.0428628967295,-7.119333011116481,-0.23675061783241172,-0.173367417779532,2023-03-22_09-02-20_8bit.png,2
204.0,34.0,0.7083333333333331,-25.930570323827936,32.26764942806509,-0.437167163851099,0.7857701066130548,2023-03-22_09-02-20_8bit.png,2
157.0,110.0,0.7083333333333331,-32.66216368616079,21.382519735782182,-0.5506560513556569,0.5206993725991035,2023-03-22_09-02-20_8bit.png,2
108.0,449.0,0.7083333333333331,-39.6802078298695,-27.170887707427102,-0.6689742532221108,-0.6616556120157581,2023-03-22_09-02-20_8bit.png,2
84.0,150.0,0.7083333333333331,-43.1176172063799,15.653504108264864,-0.7269260255648639,0.38118845996018175,2023-03-22_09-02-20_8bit.png,2
738.0,419.0,0.6666666666666665,50.55178830352828,-22.87412598678911,0.8522597707751544,-0.5570224275365667,2023-03-22_09-02-20_8bit.png,2
737.0,450.0,0.6666666666666665,50.408562912840345,-27.314113098115033,0.8498451135942063,-0.6651433848317311,2023-03-22_09-02-20_8bit.png,2
724.0,374.0,0.6666666666666665,48.54663283389721,-16.428983405832128,0.8184545702418817,-0.4000726508177798,2023-03-22_09-02-20_8bit.png,2
704.0,224.0,0.6666666666666665,45.68212502013856,5.054825197357823,0.770161426622921,0.12309327157817662,2023-03-22_09-02-20_8bit.png,2
700.0,436.0,0.6666666666666665,45.109223457386825,-25.308957628483974,0.7605027978991289,-0.6163145654081085,2023-03-22_09-02-20_8bit.png,2
683.0,355.0,0.6666666666666665,42.67439181569196,-13.707700982761398,0.7194536258230121,-0.33380496731429193,2023-03-22_09-02-20_8bit.png,2
641.0,502.0,0.6666666666666665,36.65892540679878,-34.76183341388755,0.6180380242231945,-0.8465075712623293,2023-03-22_09-02-20_8bit.png,2
625.0,356.0,0.6666666666666665,34.367319155791854,-13.850926373449331,0.5794035093280259,-0.337292740130265,2023-03-22_09-02-20_8bit.png,2
621.0,402.0,0.6666666666666665,33.794417593040116,-20.43929434509425,0.5697448806042337,-0.49773028966502497,2023-03-22_09-02-20_8bit.png,2
590.0,135.0,0.6666666666666665,29.354430481714196,17.801884968583856,0.4948905079948444,0.43350505219977736,2023-03-22_09-02-20_8bit.png,2
533.0,257.0,0.6666666666666665,21.190583212502016,0.3283873046560335,0.35725504868080615,0.0079967686510662,2023-03-22_09-02-20_8bit.png,2
532.0,498.0,0.6666666666666665,21.047357821814085,-34.18893185113582,0.35484039149985813,-0.8325564799984372,2023-03-22_09-02-20_8bit.png,2
506.0,444.0,0.6666666666666665,17.323497663927824,-26.454760753987436,0.29205930479520903,-0.6442167479358928,2023-03-22_09-02-20_8bit.png,2
505.0,212.0,0.6666666666666665,17.180272273239893,6.773529885613018,0.28964464761426106,0.16494654536985312,2023-03-22_09-02-20_8bit.png,2
498.0,5.0,0.6666666666666665,16.177694538424362,36.42118575801514,0.27274204734762475,0.8869155182762728,2023-03-22_09-02-20_8bit.png,2
458.0,368.0,0.6666666666666665,10.448678910907041,-15.569631061704527,0.17615576010970313,-0.3791460139219415,2023-03-22_09-02-20_8bit.png,2
418.0,31.0,0.6666666666666665,4.719663283389721,32.697325600128885,0.07956947287178152,0.7962334250609737,2023-03-22_09-02-20_8bit.png,2
397.0,388.0,0.6666666666666665,1.7119300789431289,-18.43413887546319,0.028861672071872697,-0.4489014702414025,2023-03-22_09-02-20_8bit.png,2
396.0,80.0,0.6666666666666665,1.5687046882551958,25.67928145642017,0.026447014890924655,0.6253325570782947,2023-03-22_09-02-20_8bit.png,2
394.0,104.0,0.6666666666666665,1.28225390687933,22.24187207990978,0.021617700529028575,0.5416260094949417,2023-03-22_09-02-20_8bit.png,2
391.0,143.0,0.6666666666666665,0.8525777348155309,16.656081843080393,0.014373728986184454,0.40560286967199305,2023-03-22_09-02-20_8bit.png,2
